"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 08, 2013","3,193.87","3,178.06","3,196.89","3,177.18","383.64M","0.91%"
"Feb 07, 2013","3,165.13","3,167.44","3,170.42","3,135.98","414.27M","-0.11%"
"Feb 06, 2013","3,168.48","3,159.38","3,174.82","3,157.35","414.86M","-0.10%"
"Feb 05, 2013","3,171.58","3,140.90","3,178.52","3,136.82","433.50M","1.29%"
"Feb 04, 2013","3,131.17","3,161.72","3,169.63","3,130.57","433.02M","-1.51%"
"Feb 01, 2013","3,179.10","3,162.94","3,183.14","3,154.91","470.01M","1.18%"
"Jan 31, 2013","3,142.13","3,140.67","3,154.18","3,136.82","520.15M","-0.01%"
"Jan 30, 2013","3,142.31","3,157.43","3,164.06","3,135.83","439.35M","-0.36%"
"Jan 29, 2013","3,153.66","3,149.62","3,156.94","3,133.11","423.35M","-0.02%"
"Jan 28, 2013","3,154.30","3,152.17","3,161.83","3,144.89","383.49M","0.15%"
"Jan 25, 2013","3,149.71","3,140.65","3,156.20","3,135.86","409.49M","0.62%"
"Jan 24, 2013","3,130.38","3,125.67","3,153.56","3,124.45","427.84M","-0.74%"
"Jan 23, 2013","3,153.67","3,155.82","3,161.06","3,149.74","359.68M","0.33%"
"Jan 22, 2013","3,143.18","3,135.63","3,143.18","3,121.54","379.22M","0.27%"
"Jan 18, 2013","3,134.71","3,127.91","3,134.73","3,119.20","486.02M","-0.04%"
"Jan 17, 2013","3,136.00","3,130.49","3,144.05","3,125.79","375.20M","0.59%"
"Jan 16, 2013","3,117.54","3,110.72","3,124.65","3,106.79","352.34M","0.22%"
"Jan 15, 2013","3,110.78","3,101.06","3,112.29","3,093.32","374.30M","-0.22%"
"Jan 14, 2013","3,117.50","3,113.65","3,123.48","3,104.08","386.85M","-0.26%"
"Jan 11, 2013","3,125.64","3,122.12","3,126.59","3,114.10","342.67M","0.12%"
"Jan 10, 2013","3,121.76","3,125.64","3,127.72","3,098.47","353.22M","0.51%"
"Jan 09, 2013","3,105.81","3,099.65","3,111.22","3,096.34","353.26M","0.45%"
"Jan 08, 2013","3,091.81","3,098.46","3,103.39","3,076.60","372.48M","-0.23%"
"Jan 07, 2013","3,098.81","3,089.17","3,102.35","3,083.88","349.04M","-0.09%"
"Jan 04, 2013","3,101.66","3,100.88","3,108.44","3,090.81","366.40M","0.04%"
"Jan 03, 2013","3,100.57","3,108.49","3,118.18","3,092.28","379.34M","-0.38%"
"Jan 02, 2013","3,112.26","3,091.33","3,112.65","3,083.49","482.50M","3.07%"
"Dec 31, 2012","3,019.51","2,955.45","3,021.41","2,953.52","374.05M","2.00%"
"Dec 28, 2012","2,960.31","2,965.12","2,985.47","2,959.37","257.63M","-0.86%"
"Dec 27, 2012","2,985.91","2,989.87","2,993.66","2,951.04","283.95M","-0.14%"
"Dec 26, 2012","2,990.16","3,013.13","3,018.65","2,983.35","227.33M","-0.74%"
"Dec 24, 2012","3,012.60","3,013.89","3,016.18","3,008.53","146.53M","-0.28%"
"Dec 21, 2012","3,021.01","2,998.60","3,022.19","2,995.13","1.08B","-0.96%"
"Dec 20, 2012","3,050.39","3,050.30","3,053.53","3,034.15","367.04M","0.20%"
"Dec 19, 2012","3,044.36","3,059.03","3,061.82","3,044.36","407.37M","-0.33%"
"Dec 18, 2012","3,054.53","3,020.82","3,056.65","3,016.40","424.90M","1.46%"
"Dec 17, 2012","3,010.60","2,975.50","3,011.22","2,973.54","414.46M","1.32%"
"Dec 14, 2012","2,971.33","2,976.95","2,985.33","2,963.80","378.69M","-0.70%"
"Dec 13, 2012","2,992.16","3,007.83","3,026.51","2,982.63","382.58M","-0.72%"
"Dec 12, 2012","3,013.81","3,033.93","3,035.19","3,008.49","365.55M","-0.28%"
"Dec 11, 2012","3,022.30","3,005.43","3,033.14","3,003.82","426.18M","1.18%"
"Dec 10, 2012","2,986.96","2,973.19","2,997.64","2,971.56","331.96M","0.30%"
"Dec 07, 2012","2,978.04","2,999.69","3,003.27","2,968.82","337.01M","-0.38%"
"Dec 06, 2012","2,989.27","2,967.99","2,996.53","2,962.02","364.11M","0.52%"
"Dec 05, 2012","2,973.70","2,993.20","2,994.73","2,958.26","396.20M","-0.77%"
"Dec 04, 2012","2,996.69","3,000.44","3,002.90","2,980.93","391.21M","-0.18%"
"Dec 03, 2012","3,002.20","3,029.21","3,030.28","2,999.57","371.18M","-0.27%"
"Nov 30, 2012","3,010.24","3,013.25","3,014.25","2,999.72","655.38M","-0.06%"
"Nov 29, 2012","3,012.03","3,005.41","3,017.18","2,996.30","380.10M","0.68%"
"Nov 28, 2012","2,991.78","2,952.02","2,992.17","2,935.88","411.77M","0.81%"
"Nov 27, 2012","2,967.79","2,974.56","2,985.32","2,965.13","394.72M","-0.30%"
"Nov 26, 2012","2,976.78","2,961.02","2,976.93","2,951.73","379.66M","0.33%"
"Nov 23, 2012","2,966.85","2,943.62","2,967.19","2,940.68","182.64M","1.38%"
"Nov 21, 2012","2,926.55","2,919.14","2,928.17","2,912.42","287.91M","0.34%"
"Nov 20, 2012","2,916.68","2,910.73","2,919.96","2,893.38","350.53M","0.02%"
"Nov 19, 2012","2,916.07","2,886.00","2,916.07","2,884.75","402.06M","2.21%"
"Nov 16, 2012","2,853.13","2,838.90","2,859.57","2,810.80","555.84M","0.57%"
"Nov 15, 2012","2,836.94","2,847.84","2,855.64","2,826.75","446.32M","-0.35%"
"Nov 14, 2012","2,846.81","2,896.81","2,900.10","2,842.86","481.76M","-1.29%"
"Nov 13, 2012","2,883.89","2,880.77","2,909.00","2,877.06","417.56M","-0.70%"
"Nov 12, 2012","2,904.25","2,916.38","2,920.01","2,896.55","297.28M","-0.02%"
"Nov 09, 2012","2,904.87","2,892.57","2,931.11","2,889.81","417.31M","0.32%"
"Nov 08, 2012","2,895.58","2,942.09","2,949.70","2,895.58","438.16M","-1.42%"
"Nov 07, 2012","2,937.29","2,976.46","2,977.81","2,926.79","478.33M","-2.48%"
"Nov 06, 2012","3,011.93","3,003.71","3,024.44","2,998.93","402.49M","0.41%"
"Nov 05, 2012","2,999.66","2,983.03","3,004.87","2,975.85","340.04M","0.59%"
"Nov 02, 2012","2,982.13","3,033.85","3,033.85","2,981.69","419.05M","-1.26%"
"Nov 01, 2012","3,020.06","2,987.54","3,021.94","2,984.22","455.18M","1.44%"
"Oct 31, 2012","2,977.23","2,986.85","2,989.70","2,964.94","445.44M","-0.36%"
"Oct 26, 2012","2,987.95","2,986.05","2,999.14","2,961.16","408.11M","0.06%"
"Oct 25, 2012","2,986.12","3,005.04","3,007.71","2,975.98","428.33M","0.15%"
"Oct 24, 2012","2,981.70","3,011.82","3,012.95","2,978.73","448.43M","-0.29%"
"Oct 23, 2012","2,990.46","2,989.44","3,006.59","2,974.07","408.04M","-0.88%"
"Oct 22, 2012","3,016.96","3,005.92","3,005.92","2,995.78","366.63M","0.38%"
"Oct 19, 2012","3,005.62","3,066.56","3,066.56","3,000.27","581.82M","-2.19%"
"Oct 18, 2012","3,072.87","3,097.77","3,102.56","3,065.24","435.10M","-1.01%"
"Oct 17, 2012","3,104.12","3,091.38","3,112.45","3,088.05","405.95M","0.10%"
"Oct 16, 2012","3,101.17","3,073.21","3,102.97","3,070.25","368.67M","1.21%"
"Oct 15, 2012","3,064.18","3,053.21","3,066.31","3,037.27","360.45M","0.66%"
"Oct 12, 2012","3,044.11","3,049.08","3,061.77","3,039.58","347.09M","-0.17%"
"Oct 11, 2012","3,049.41","3,075.89","3,078.08","3,047.14","351.38M","-0.08%"
"Oct 10, 2012","3,051.78","3,066.25","3,071.57","3,046.78","358.01M","-0.43%"
"Oct 09, 2012","3,065.02","3,108.01","3,108.01","3,062.52","350.43M","-1.52%"
"Oct 08, 2012","3,112.35","3,121.33","3,125.49","3,107.57","348.25M","-0.76%"
"Oct 05, 2012","3,136.19","3,161.21","3,171.46","3,130.76","348.18M","-0.42%"
"Oct 04, 2012","3,149.46","3,142.38","3,153.48","3,132.56","356.33M","0.45%"
"Oct 03, 2012","3,135.23","3,130.85","3,142.36","3,115.04","371.29M","0.49%"
"Oct 02, 2012","3,120.04","3,127.73","3,131.64","3,101.64","354.15M","0.21%"
"Oct 01, 2012","3,113.53","3,130.31","3,146.99","3,103.89","404.69M","-0.09%"
"Sep 28, 2012","3,116.23","3,125.31","3,132.51","3,109.91","463.49M","-0.65%"
"Sep 27, 2012","3,136.60","3,105.87","3,142.02","3,098.46","393.32M","1.39%"
"Sep 26, 2012","3,093.70","3,113.40","3,114.54","3,080.28","391.16M","-0.77%"
"Sep 25, 2012","3,117.73","3,170.37","3,176.30","3,117.73","439.32M","-1.36%"
"Sep 24, 2012","3,160.78","3,155.35","3,167.74","3,150.71","387.10M","-0.60%"
"Sep 21, 2012","3,179.96","3,194.86","3,196.93","3,178.09","907.65M","0.13%"
"Sep 20, 2012","3,175.96","3,166.84","3,178.45","3,156.46","395.26M","-0.21%"
"Sep 19, 2012","3,182.62","3,179.04","3,189.35","3,170.29","403.83M","0.15%"
"Sep 18, 2012","3,177.80","3,173.62","3,179.37","3,169.41","371.46M","-0.03%"
"Sep 17, 2012","3,178.67","3,183.40","3,183.40","3,168.63","349.08M","-0.17%"
"Sep 14, 2012","3,183.95","3,166.24","3,195.67","3,164.26","459.32M","0.89%"
"Sep 13, 2012","3,155.83","3,117.66","3,167.63","3,112.62","444.32M","1.33%"
"Sep 12, 2012","3,114.31","3,115.33","3,120.12","3,098.82","358.66M","0.32%"
"Sep 11, 2012","3,104.53","3,105.01","3,117.86","3,099.10","340.71M","0.02%"
"Sep 10, 2012","3,104.02","3,131.34","3,133.89","3,102.76","349.41M","-1.03%"
"Sep 07, 2012","3,136.42","3,133.22","3,139.61","3,128.17","444.78M","0.02%"
"Sep 06, 2012","3,135.81","3,087.94","3,135.81","3,087.67","444.53M","2.17%"
"Sep 05, 2012","3,069.27","3,072.57","3,082.75","3,062.54","359.62M","-0.19%"
"Sep 04, 2012","3,075.06","3,063.25","3,082.26","3,040.24","361.57M","0.26%"
"Aug 31, 2012","3,066.96","3,069.64","3,078.52","3,040.59","377.44M","0.60%"
"Aug 30, 2012","3,048.71","3,066.73","3,067.54","3,045.92","290.31M","-1.05%"
"Aug 29, 2012","3,081.19","3,078.05","3,087.24","3,067.62","287.41M","0.13%"
"Aug 28, 2012","3,077.14","3,069.40","3,083.19","3,063.65","315.42M","0.13%"
"Aug 27, 2012","3,073.19","3,083.62","3,085.81","3,068.13","325.26M","0.11%"
"Aug 24, 2012","3,069.79","3,045.22","3,076.80","3,042.22","315.45M","0.54%"
"Aug 23, 2012","3,053.40","3,065.82","3,070.34","3,045.52","339.91M","-0.66%"
"Aug 22, 2012","3,073.67","3,059.94","3,080.73","3,053.43","347.83M","0.21%"
"Aug 21, 2012","3,067.26","3,085.25","3,100.54","3,058.74","380.18M","-0.29%"
"Aug 20, 2012","3,076.21","3,072.66","3,076.21","3,059.90","341.40M","-0.01%"
"Aug 17, 2012","3,076.59","3,067.11","3,076.72","3,060.15","411.83M","0.46%"
"Aug 16, 2012","3,062.39","3,037.18","3,067.44","3,033.28","445.28M","1.04%"
"Aug 15, 2012","3,030.93","3,013.33","3,032.06","3,013.33","364.14M","0.46%"
"Aug 14, 2012","3,016.98","3,032.67","3,034.16","3,009.93","371.46M","-0.18%"
"Aug 13, 2012","3,022.52","3,018.27","3,023.03","2,999.12","318.82M","0.05%"
"Aug 10, 2012","3,020.86","3,008.83","3,020.86","3,003.38","358.01M","0.07%"
"Aug 09, 2012","3,018.64","3,009.86","3,022.69","3,007.30","388.40M","0.25%"
"Aug 08, 2012","3,011.25","3,003.77","3,018.90","3,002.41","398.15M","-0.15%"
"Aug 07, 2012","3,015.86","3,002.66","3,028.61","3,002.09","450.34M","0.87%"
"Aug 06, 2012","2,989.91","2,978.16","3,000.24","2,974.23","383.93M","0.74%"
"Aug 03, 2012","2,967.90","2,951.28","2,977.41","2,945.81","432.04M","2.00%"
"Aug 02, 2012","2,909.77","2,900.46","2,934.65","2,890.85","471.22M","-0.36%"
"Aug 01, 2012","2,920.21","2,956.72","2,958.28","2,917.78","475.21M","-0.66%"
"Jul 31, 2012","2,939.52","2,945.08","2,959.62","2,938.41","478.61M","-0.21%"
"Jul 30, 2012","2,945.84","2,959.07","2,970.30","2,939.04","359.90M","-0.41%"
"Jul 27, 2012","2,958.09","2,906.50","2,961.87","2,900.98","518.94M","2.24%"
"Jul 26, 2012","2,893.25","2,896.68","2,905.57","2,876.01","485.68M","1.37%"
"Jul 25, 2012","2,854.24","2,856.78","2,870.22","2,839.76","456.73M","-0.31%"
"Jul 24, 2012","2,862.99","2,894.95","2,896.56","2,847.22","451.96M","-0.94%"
"Jul 23, 2012","2,890.15","2,877.51","2,898.05","2,852.88","408.47M","-1.20%"
"Jul 20, 2012","2,925.30","2,957.02","2,957.02","2,925.30","543.62M","-1.37%"
"Jul 19, 2012","2,965.90","2,961.71","2,976.22","2,952.42","431.69M","0.79%"
"Jul 18, 2012","2,942.60","2,904.24","2,951.30","2,902.95","446.54M","1.12%"
"Jul 17, 2012","2,910.04","2,911.46","2,916.61","2,871.65","439.22M","0.45%"
"Jul 16, 2012","2,896.94","2,903.03","2,910.20","2,888.01","342.89M","-0.40%"
"Jul 13, 2012","2,908.47","2,874.06","2,913.28","2,873.39","343.99M","1.48%"
"Jul 12, 2012","2,866.19","2,867.08","2,876.32","2,837.72","442.27M","-0.75%"
"Jul 11, 2012","2,887.98","2,898.77","2,905.51","2,866.53","434.69M","-0.49%"
"Jul 10, 2012","2,902.33","2,945.35","2,953.47","2,891.42","435.82M","-1.00%"
"Jul 09, 2012","2,931.77","2,934.49","2,942.99","2,919.04","380.94M","-0.19%"
"Jul 06, 2012","2,937.33","2,955.20","2,957.50","2,921.37","366.47M","-1.30%"
"Jul 05, 2012","2,976.12","2,970.37","2,987.94","2,958.30","367.29M","0.00%"
"Jul 03, 2012","2,976.08","2,950.81","2,976.08","2,948.40","262.39M","0.84%"
"Jul 02, 2012","2,951.23","2,938.41","2,951.23","2,925.71","460.18M","0.55%"
"Jun 29, 2012","2,935.05","2,902.44","2,935.13","2,895.60","569.18M","3.00%"
"Jun 28, 2012","2,849.49","2,853.89","2,855.74","2,818.19","474.68M","-0.90%"
"Jun 27, 2012","2,875.32","2,862.13","2,882.40","2,860.13","403.14M","0.74%"
"Jun 26, 2012","2,854.06","2,845.40","2,862.15","2,832.02","401.86M","0.63%"
"Jun 25, 2012","2,836.16","2,863.89","2,863.89","2,829.23","401.02M","-1.95%"
"Jun 22, 2012","2,892.42","2,866.17","2,894.35","2,863.93","1.09B","1.17%"
"Jun 21, 2012","2,859.09","2,929.15","2,930.93","2,857.10","466.65M","-2.44%"
"Jun 20, 2012","2,930.45","2,932.96","2,942.28","2,910.00","400.04M","0.02%"
"Jun 19, 2012","2,929.76","2,909.87","2,940.23","2,908.45","454.48M","1.19%"
"Jun 18, 2012","2,895.33","2,872.49","2,903.03","2,853.86","412.12M","0.78%"
"Jun 15, 2012","2,872.80","2,839.40","2,874.38","2,837.94","774.69M","1.29%"
"Jun 14, 2012","2,836.33","2,820.63","2,842.31","2,807.55","428.66M","0.63%"
"Jun 13, 2012","2,818.61","2,838.12","2,853.17","2,810.59","419.76M","-0.86%"
"Jun 12, 2012","2,843.07","2,815.84","2,843.67","2,802.38","410.13M","1.19%"
"Jun 11, 2012","2,809.73","2,882.49","2,882.96","2,806.90","403.82M","-1.70%"
"Jun 08, 2012","2,858.42","2,823.82","2,860.94","2,814.80","368.77M","0.97%"
"Jun 07, 2012","2,831.02","2,872.05","2,873.59","2,827.82","444.10M","-0.48%"
"Jun 06, 2012","2,844.72","2,796.23","2,844.72","2,796.23","436.14M","2.40%"
"Jun 05, 2012","2,778.11","2,749.35","2,781.97","2,749.34","415.10M","0.66%"
"Jun 04, 2012","2,760.01","2,747.61","2,769.93","2,726.68","456.97M","0.46%"
"Jun 01, 2012","2,747.48","2,810.13","2,810.13","2,747.24","527.45M","-2.82%"
"May 31, 2012","2,827.34","2,837.37","2,842.43","2,801.96","737.07M","-0.35%"
"May 30, 2012","2,837.36","2,847.27","2,847.27","2,825.64","441.25M","-1.17%"
"May 29, 2012","2,870.99","2,853.27","2,882.83","2,846.68","440.95M","1.18%"
"May 25, 2012","2,837.53","2,839.74","2,846.31","2,829.76","335.02M","-0.07%"
"May 24, 2012","2,839.38","2,856.55","2,858.24","2,817.62","462.11M","-0.38%"
"May 23, 2012","2,850.12","2,832.17","2,855.35","2,795.50","499.20M","0.39%"
"May 22, 2012","2,839.08","2,853.87","2,867.34","2,823.22","467.04M","-0.29%"
"May 21, 2012","2,847.21","2,782.55","2,848.83","2,774.76","486.21M","2.46%"
"May 18, 2012","2,778.79","2,814.43","2,827.28","2,774.45","582.49M","-1.24%"
"May 17, 2012","2,813.69","2,874.71","2,879.22","2,813.69","506.33M","-2.10%"
"May 16, 2012","2,874.04","2,904.67","2,913.90","2,872.25","484.88M","-0.68%"
"May 15, 2012","2,893.76","2,902.30","2,930.68","2,889.39","444.74M","-0.30%"
"May 14, 2012","2,902.58","2,907.78","2,924.89","2,898.90","430.21M","-1.06%"
"May 11, 2012","2,933.82","2,919.35","2,960.38","2,918.74","421.69M","0.01%"
"May 10, 2012","2,933.64","2,950.21","2,950.21","2,923.14","489.46M","-0.04%"
"May 09, 2012","2,934.71","2,912.41","2,948.77","2,900.18","509.41M","-0.39%"
"May 08, 2012","2,946.27","2,939.36","2,952.65","2,900.06","530.99M","-0.39%"
"May 07, 2012","2,957.76","2,940.41","2,970.20","2,939.21","429.48M","0.05%"
"May 04, 2012","2,956.34","3,001.15","3,001.48","2,956.34","465.45M","-2.25%"
"May 03, 2012","3,024.30","3,061.13","3,061.38","3,016.20","471.78M","-1.16%"
"May 02, 2012","3,059.85","3,035.07","3,061.47","3,028.94","447.33M","0.31%"
"May 01, 2012","3,050.44","3,044.79","3,085.40","3,041.62","469.88M","0.13%"
"Apr 30, 2012","3,046.36","3,060.06","3,063.66","3,043.25","444.23M","-0.74%"
"Apr 27, 2012","3,069.20","3,060.34","3,076.44","3,043.30","441.28M","0.61%"
"Apr 26, 2012","3,050.61","3,029.62","3,056.77","3,027.79","443.71M","0.69%"
"Apr 25, 2012","3,029.63","3,013.65","3,031.41","3,010.57","453.37M","2.30%"
"Apr 24, 2012","2,961.60","2,967.37","2,979.08","2,950.38","447.85M","-0.30%"
"Apr 23, 2012","2,970.45","2,969.00","2,973.38","2,946.04","459.48M","-1.00%"
"Apr 20, 2012","3,000.45","3,023.73","3,034.69","2,999.01","561.76M","-0.24%"
"Apr 19, 2012","3,007.56","3,028.20","3,058.72","2,994.94","504.69M","-0.79%"
"Apr 18, 2012","3,031.45","3,031.82","3,045.04","3,023.91","407.01M","-0.37%"
"Apr 17, 2012","3,042.82","3,002.02","3,052.76","2,999.49","403.18M","1.82%"
"Apr 16, 2012","2,988.40","3,027.57","3,027.57","2,975.87","417.64M","-0.76%"
"Apr 13, 2012","3,011.33","3,045.08","3,045.42","3,010.77","388.07M","-1.45%"
"Apr 12, 2012","3,055.55","3,023.11","3,059.26","3,020.44","378.72M","1.30%"
"Apr 11, 2012","3,016.46","3,020.15","3,030.51","3,008.75","412.66M","0.84%"
"Apr 10, 2012","2,991.22","3,044.67","3,055.20","2,987.00","508.81M","-1.83%"
"Apr 09, 2012","3,047.08","3,037.28","3,058.76","3,032.22","371.85M","-1.08%"
"Apr 05, 2012","3,080.50","3,061.75","3,083.38","3,061.14","483.01M","0.40%"
"Apr 04, 2012","3,068.09","3,085.46","3,086.35","3,052.58","474.23M","-1.46%"
"Apr 03, 2012","3,113.57","3,119.65","3,128.25","3,097.41","469.96M","-0.20%"
"Apr 02, 2012","3,119.70","3,085.94","3,123.03","3,079.78","454.67M","0.91%"
"Mar 30, 2012","3,091.57","3,110.97","3,111.55","3,079.05","519.08M","-0.12%"
"Mar 29, 2012","3,095.36","3,087.25","3,099.80","3,069.81","449.58M","-0.31%"
"Mar 28, 2012","3,104.96","3,123.84","3,130.56","3,086.93","457.81M","-0.49%"
"Mar 27, 2012","3,120.35","3,124.06","3,134.17","3,119.03","401.79M","-0.07%"
"Mar 26, 2012","3,122.57","3,090.52","3,122.57","3,090.05","400.28M","1.78%"
"Mar 23, 2012","3,067.92","3,066.37","3,070.93","3,044.67","391.25M","0.15%"
"Mar 22, 2012","3,063.32","3,055.00","3,068.50","3,050.70","385.90M","-0.39%"
"Mar 21, 2012","3,075.32","3,077.44","3,090.08","3,069.09","393.08M","0.04%"
"Mar 20, 2012","3,074.15","3,060.93","3,078.72","3,050.82","378.43M","-0.14%"
"Mar 19, 2012","3,078.32","3,057.24","3,087.10","3,050.89","383.48M","0.75%"
"Mar 16, 2012","3,055.26","3,058.49","3,060.82","3,047.69","792.07M","-0.04%"
"Mar 15, 2012","3,056.37","3,048.58","3,059.81","3,037.82","428.06M","0.51%"
"Mar 14, 2012","3,040.73","3,042.21","3,051.37","3,024.73","428.47M","0.03%"
"Mar 13, 2012","3,039.88","3,003.71","3,039.89","2,996.46","436.87M","1.88%"
"Mar 12, 2012","2,983.66","2,989.05","2,994.10","2,973.65","342.13M","-0.16%"
"Mar 09, 2012","2,988.34","2,975.09","2,993.98","2,973.96","403.43M","0.60%"
"Mar 08, 2012","2,970.42","2,954.40","2,976.05","2,945.73","420.62M","1.18%"
"Mar 07, 2012","2,935.69","2,922.57","2,940.28","2,920.54","426.27M","0.87%"
"Mar 06, 2012","2,910.32","2,917.52","2,921.77","2,900.28","495.16M","-1.36%"
"Mar 05, 2012","2,950.48","2,969.73","2,973.93","2,940.52","417.11M","-0.86%"
"Mar 02, 2012","2,976.19","2,986.08","2,995.97","2,968.00","439.35M","-0.43%"
"Mar 01, 2012","2,988.97","2,979.11","2,996.37","2,974.59","491.29M","0.74%"
"Feb 29, 2012","2,966.89","2,991.67","3,000.11","2,961.77","598.32M","-0.67%"
"Feb 28, 2012","2,986.76","2,969.25","2,988.59","2,966.61","473.30M","0.69%"
"Feb 27, 2012","2,966.16","2,945.87","2,976.08","2,933.30","439.74M","0.08%"
"Feb 24, 2012","2,963.75","2,963.13","2,970.88","2,958.82","375.67M","0.23%"
"Feb 23, 2012","2,956.98","2,933.16","2,958.42","2,922.96","438.29M","0.81%"
"Feb 22, 2012","2,933.17","2,942.77","2,950.37","2,929.68","427.36M","-0.52%"
"Feb 21, 2012","2,948.57","2,957.30","2,965.05","2,934.07","454.47M","-0.11%"
"Feb 17, 2012","2,951.78","2,958.22","2,962.78","2,941.55","534.70M","-0.27%"
"Feb 16, 2012","2,959.85","2,915.67","2,961.38","2,912.72","471.61M","1.51%"
"Feb 15, 2012","2,915.83","2,943.42","2,958.19","2,911.33","493.94M","-0.55%"
"Feb 14, 2012","2,931.83","2,921.70","2,932.08","2,911.60","459.08M","0.02%"
"Feb 13, 2012","2,931.39","2,926.21","2,933.93","2,913.89","404.82M","0.95%"
"Feb 10, 2012","2,903.88","2,902.00","2,910.98","2,895.10","441.21M","-0.80%"
"Feb 09, 2012","2,927.23","2,922.46","2,930.68","2,904.51","514.77M","0.39%"
"Feb 08, 2012","2,915.86","2,906.59","2,918.26","2,892.71","476.38M","0.41%"
"Feb 07, 2012","2,904.08","2,895.91","2,910.27","2,885.17","428.83M","0.07%"
"Feb 06, 2012","2,901.99","2,892.52","2,903.03","2,887.33","407.04M","-0.13%"
"Feb 03, 2012","2,905.66","2,888.95","2,908.13","2,885.84","526.72M","1.61%"
"Feb 02, 2012","2,859.68","2,854.10","2,868.23","2,849.40","447.13M","0.40%"
"Feb 01, 2012","2,848.27","2,830.10","2,855.73","2,825.19","540.08M","1.22%"
"Jan 31, 2012","2,813.84","2,825.76","2,830.45","2,798.77","459.38M","0.07%"
"Jan 30, 2012","2,811.94","2,790.40","2,816.85","2,782.44","399.62M","-0.16%"
"Jan 27, 2012","2,816.55","2,797.66","2,821.55","2,797.24","427.28M","0.40%"
"Jan 26, 2012","2,805.28","2,828.78","2,834.30","2,794.78","476.35M","-0.46%"
"Jan 25, 2012","2,818.31","2,803.23","2,822.79","2,788.95","480.46M","1.14%"
"Jan 24, 2012","2,786.64","2,771.58","2,788.38","2,766.34","412.58M","0.09%"
"Jan 23, 2012","2,784.17","2,786.21","2,804.99","2,769.82","391.76M","-0.09%"
"Jan 20, 2012","2,786.70","2,776.04","2,787.20","2,775.87","522.62M","-0.06%"
"Jan 19, 2012","2,788.33","2,779.74","2,793.35","2,777.17","466.59M","0.67%"
"Jan 18, 2012","2,769.71","2,731.16","2,769.71","2,730.05","490.87M","1.53%"
"Jan 17, 2012","2,728.08","2,736.34","2,742.73","2,721.03","441.25M","0.64%"
"Jan 13, 2012","2,710.67","2,707.41","2,712.93","2,689.58","422.13M","-0.51%"
"Jan 12, 2012","2,724.70","2,716.87","2,726.43","2,697.32","403.17M","0.51%"
"Jan 11, 2012","2,710.76","2,695.77","2,714.29","2,690.73","419.72M","0.31%"
"Jan 10, 2012","2,702.50","2,704.42","2,712.50","2,694.33","453.07M","0.97%"
